MatchID,Season,MatchWeek,Date,Time,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,HalfTimeHomeTeamGoals,HalfTimeAwayTeamGoals,HalfTimeResult,Referee,HomeTeamShots,AwayTeamShots,HomeTeamShotsOnTarget,AwayTeamShotsOnTarget,HomeTeamCorners,AwayTeamCorners,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards,B365HomeTeam,B365Draw,B365AwayTeam,B365Over2.5Goals,B365Under2.5Goals,MarketMaxHomeTeam,MarketMaxDraw,MarketMaxAwayTeam,MarketAvgHomeTeam,MarketAvgDraw,MarketAvgAwayTeam,MarketMaxOver2.5Goals,MarketMaxUnder2.5Goals,MarketAvgOver2.5Goals,MarketAvgUnder2.5Goals,HomeTeamPoints,AwayTeamPoints
2021-2022_Burnley_Chelsea,2021-2022,28,2022-03-05,15:00,Burnley,Chelsea,0,4,A,0.0,0.0,D,A Marriner,6.0,11.0,1.0,5.0,5.0,2.0,12.0,7.0,2.0,0.0,0.0,0.0,6.5,4.33,1.5,2.1,1.72,8.0,4.34,1.54,7.44,4.15,1.5,2.2,1.83,2.07,1.77,0,3
2021-2022_Newcastle_Brighton,2021-2022,28,2022-03-05,15:00,Newcastle,Brighton,2,1,H,2.0,0.0,H,M Atkinson,10.0,15.0,4.0,4.0,4.0,7.0,8.0,10.0,1.0,1.0,0.0,0.0,2.75,3.2,2.62,2.3,1.61,2.88,3.36,2.82,2.77,3.19,2.74,2.35,1.75,2.26,1.66,3,0
2021-2022_Norwich_Brentford,2021-2022,28,2022-03-05,15:00,Norwich,Brentford,1,3,A,0.0,1.0,A,A Taylor,15.0,10.0,7.0,6.0,5.0,5.0,13.0,18.0,2.0,5.0,0.0,0.0,2.9,3.1,2.5,2.3,1.61,3.04,3.34,2.68,2.95,3.15,2.6,2.38,1.7,2.28,1.64,0,3
2021-2022_Wolves_Crystal Palace,2021-2022,28,2022-03-05,15:00,Wolves,Crystal Palace,0,2,A,0.0,2.0,A,A Madley,12.0,12.0,5.0,8.0,7.0,7.0,13.0,8.0,0.0,3.0,0.0,0.0,2.3,3.1,3.4,2.62,1.5,2.48,3.26,3.52,2.37,3.1,3.4,2.65,1.57,2.54,1.53,0,3
2021-2022_Liverpool_West Ham,2021-2022,28,2022-03-05,17:30,Liverpool,West Ham,1,0,H,1.0,0.0,H,J Moss,22.0,13.0,5.0,5.0,4.0,6.0,7.0,7.0,2.0,1.0,0.0,0.0,1.28,5.75,9.5,1.5,2.62,1.33,6.35,11.0,1.3,5.86,9.95,1.53,2.74,1.5,2.61,3,0
2021-2022_Watford_Arsenal,2021-2022,28,2022-03-06,14:00,Watford,Arsenal,2,3,A,1.0,2.0,A,C Pawson,13.0,16.0,7.0,4.0,1.0,5.0,5.0,11.0,1.0,2.0,0.0,0.0,6.0,4.0,1.57,2.05,1.85,6.6,4.18,1.65,6.14,4.02,1.59,2.1,1.87,2.02,1.82,0,3
2021-2022_Man City_Man United,2021-2022,28,2022-03-06,16:30,Man City,Man United,4,1,H,2.0,1.0,H,M Oliver,24.0,5.0,10.0,2.0,9.0,3.0,10.0,14.0,0.0,1.0,0.0,0.0,1.4,4.75,7.5,1.61,2.3,1.45,5.3,8.6,1.41,4.91,7.86,1.65,2.46,1.6,2.35,3,0
2021-2022_Tottenham_Everton,2021-2022,28,2022-03-07,20:00,Tottenham,Everton,5,0,H,3.0,0.0,H,S Attwell,14.0,6.0,7.0,0.0,5.0,2.0,15.0,10.0,2.0,0.0,0.0,0.0,1.57,3.8,5.75,1.72,2.1,1.66,4.4,6.0,1.61,4.13,5.61,1.84,2.13,1.78,2.06,3,0
2021-2022_Norwich_Chelsea,2021-2022,28,2022-03-10,19:30,Norwich,Chelsea,1,3,A,0.0,2.0,A,M Atkinson,9.0,15.0,3.0,7.0,3.0,8.0,8.0,15.0,0.0,2.0,0.0,0.0,11.0,4.75,1.3,1.72,2.1,14.15,5.85,1.32,11.9,5.59,1.29,1.77,2.22,1.72,2.15,0,3
2021-2022_Southampton_Newcastle,2021-2022,28,2022-03-10,19:30,Southampton,Newcastle,1,2,A,1.0,1.0,D,K Friend,14.0,8.0,5.0,4.0,12.0,5.0,6.0,7.0,1.0,1.0,0.0,0.0,2.0,3.75,3.5,1.8,2.0,2.05,3.82,4.05,2.0,3.7,3.71,1.85,2.13,1.79,2.04,0,3
2021-2022_Wolves_Watford,2021-2022,28,2022-03-10,19:30,Wolves,Watford,4,0,H,2.0,0.0,H,D England,10.0,9.0,5.0,0.0,5.0,2.0,11.0,10.0,2.0,2.0,0.0,0.0,1.75,3.6,4.5,2.3,1.61,1.88,3.62,5.1,1.82,3.5,4.84,2.43,1.71,2.33,1.62,3,0
2021-2022_Leeds_Aston Villa,2021-2022,28,2022-03-10,19:45,Leeds,Aston Villa,0,3,A,0.0,1.0,A,S Hooper,4.0,15.0,1.0,9.0,3.0,5.0,17.0,11.0,5.0,3.0,0.0,0.0,2.7,3.5,2.5,1.72,2.1,2.86,3.7,2.64,2.72,3.59,2.54,1.75,2.27,1.69,2.19,0,3
2021-2022_Brighton_Liverpool,2021-2022,29,2022-03-12,12:30,Brighton,Liverpool,0,2,A,0.0,1.0,A,M Dean,8.0,18.0,3.0,9.0,7.0,6.0,12.0,15.0,3.0,1.0,0.0,0.0,6.0,4.33,1.5,1.72,2.1,6.65,4.73,1.58,6.2,4.47,1.53,1.76,2.33,1.69,2.21,0,3
2021-2022_Brentford_Burnley,2021-2022,29,2022-03-12,15:00,Brentford,Burnley,2,0,H,0.0,0.0,D,P Tierney,13.0,7.0,4.0,1.0,2.0,9.0,6.0,10.0,1.0,1.0,0.0,1.0,2.15,3.2,3.6,2.3,1.61,2.3,3.4,3.8,2.2,3.23,3.65,2.49,1.65,2.37,1.6,3,0
2021-2022_Man United_Tottenham,2021-2022,29,2022-03-12,17:30,Man United,Tottenham,3,2,H,2.0,1.0,H,J Moss,10.0,10.0,6.0,3.0,4.0,5.0,8.0,7.0,2.0,1.0,0.0,0.0,2.2,3.4,3.25,1.72,2.1,2.24,3.68,3.52,2.18,3.56,3.33,1.79,2.25,1.74,2.13,3,0
2021-2022_Chelsea_Newcastle,2021-2022,29,2022-03-13,14:00,Chelsea,Newcastle,1,0,H,0.0,0.0,D,D Coote,8.0,7.0,3.0,2.0,7.0,2.0,17.0,16.0,4.0,3.0,0.0,0.0,1.3,5.25,11.0,1.72,2.1,1.36,5.65,11.2,1.33,5.3,10.16,1.77,2.34,1.71,2.16,3,0
2021-2022_Everton_Wolves,2021-2022,29,2022-03-13,14:00,Everton,Wolves,0,1,A,0.0,0.0,D,M Oliver,8.0,14.0,2.0,3.0,5.0,2.0,13.0,11.0,2.0,1.0,1.0,0.0,2.3,3.2,3.3,2.3,1.61,2.38,3.38,3.5,2.31,3.24,3.35,2.4,1.69,2.3,1.63,0,3
2021-2022_Leeds_Norwich,2021-2022,29,2022-03-13,14:00,Leeds,Norwich,2,1,H,1.0,0.0,H,S Attwell,13.0,12.0,7.0,4.0,6.0,2.0,18.0,8.0,3.0,1.0,0.0,0.0,1.55,4.2,5.75,1.66,2.2,1.67,4.5,6.0,1.6,4.31,5.51,1.74,2.32,1.67,2.23,3,0
2021-2022_Southampton_Watford,2021-2022,29,2022-03-13,14:00,Southampton,Watford,1,2,A,1.0,2.0,A,G Scott,13.0,9.0,7.0,5.0,11.0,3.0,8.0,12.0,3.0,2.0,0.0,0.0,1.6,4.2,5.25,1.8,2.0,1.66,4.33,6.0,1.61,4.17,5.59,1.88,2.11,1.81,2.02,0,3
2021-2022_West Ham_Aston Villa,2021-2022,29,2022-03-13,14:00,West Ham,Aston Villa,2,1,H,0.0,0.0,D,J Gillett,11.0,13.0,4.0,7.0,5.0,7.0,9.0,3.0,1.0,0.0,0.0,0.0,2.25,3.3,3.3,2.01,1.89,2.45,3.45,3.55,2.33,3.31,3.24,2.04,1.96,1.95,1.87,3,0
2021-2022_Arsenal_Leicester,2021-2022,29,2022-03-13,16:30,Arsenal,Leicester,2,0,H,1.0,0.0,H,A Taylor,21.0,6.0,8.0,3.0,2.0,6.0,8.0,10.0,0.0,3.0,0.0,0.0,1.5,4.5,6.0,1.61,2.3,1.58,4.74,6.5,1.53,4.55,6.0,1.67,2.4,1.63,2.31,3,0
2021-2022_Crystal Palace_Man City,2021-2022,29,2022-03-14,20:00,Crystal Palace,Man City,0,0,D,0.0,0.0,D,M Atkinson,7.0,18.0,1.0,4.0,2.0,6.0,6.0,11.0,3.0,1.0,0.0,0.0,10.0,5.0,1.33,1.72,2.1,11.25,5.8,1.36,9.82,5.5,1.32,1.77,2.34,1.68,2.22,1,1
2021-2022_Brighton_Tottenham,2021-2022,29,2022-03-16,19:30,Brighton,Tottenham,0,2,A,0.0,1.0,A,R Jones,15.0,17.0,0.0,7.0,6.0,3.0,11.0,9.0,2.0,2.0,0.0,0.0,3.3,3.3,2.25,2.0,1.8,3.38,3.48,2.38,3.28,3.34,2.3,2.18,1.81,2.09,1.76,0,3
2021-2022_Arsenal_Liverpool,2021-2022,29,2022-03-16,20:15,Arsenal,Liverpool,0,2,A,0.0,0.0,D,A Marriner,9.0,9.0,2.0,3.0,1.0,6.0,9.0,9.0,0.0,1.0,0.0,0.0,3.5,4.0,1.9,1.72,2.1,4.0,4.25,1.98,3.78,3.98,1.92,1.8,2.25,1.72,2.15,0,3
2021-2022_Everton_Newcastle,2021-2022,29,2022-03-17,19:45,Everton,Newcastle,1,0,H,0.0,0.0,D,C Pawson,9.0,17.0,3.0,6.0,5.0,7.0,13.0,11.0,2.0,1.0,1.0,0.0,2.4,3.25,3.1,1.9,2.0,2.43,3.58,3.23,2.37,3.38,3.11,2.05,2.0,1.98,1.85,3,0
2021-2022_Wolves_Leeds,2021-2022,30,2022-03-18,20:00,Wolves,Leeds,2,3,A,2.0,0.0,H,K Friend,14.0,15.0,8.0,6.0,2.0,5.0,13.0,14.0,1.0,4.0,1.0,0.0,2.1,3.5,3.4,1.99,1.91,2.25,3.66,3.75,2.14,3.49,3.56,2.0,1.94,1.95,1.88,0,3
2021-2022_Aston Villa_Arsenal,2021-2022,30,2022-03-19,12:30,Aston Villa,Arsenal,0,1,A,0.0,1.0,A,A Madley,8.0,10.0,1.0,3.0,6.0,5.0,13.0,14.0,3.0,3.0,0.0,0.0,3.0,3.3,2.4,1.92,1.98,3.1,3.6,2.52,2.99,3.47,2.41,1.93,2.01,1.87,1.96,0,3
2021-2022_Leicester_Brentford,2021-2022,30,2022-03-20,14:00,Leicester,Brentford,2,1,H,2.0,0.0,H,D England,12.0,15.0,4.0,6.0,2.0,5.0,10.0,10.0,1.0,2.0,0.0,0.0,2.15,3.4,3.4,1.91,1.99,2.26,3.55,3.59,2.19,3.45,3.41,1.97,2.02,1.9,1.93,3,0
2021-2022_Tottenham_West Ham,2021-2022,30,2022-03-20,16:30,Tottenham,West Ham,3,1,H,2.0,1.0,H,A Taylor,17.0,6.0,4.0,1.0,5.0,3.0,7.0,7.0,0.0,1.0,0.0,0.0,1.72,3.8,4.75,1.72,2.1,1.8,4.15,5.02,1.75,3.94,4.7,1.82,2.2,1.73,2.13,3,0
2021-2022_Liverpool_Watford,2021-2022,31,2022-04-02,12:30,Liverpool,Watford,2,0,H,1.0,0.0,H,S Attwell,20.0,5.0,3.0,2.0,9.0,3.0,9.0,8.0,1.0,1.0,0.0,0.0,1.12,9.5,17.0,1.36,3.2,1.16,10.0,26.0,1.13,9.36,21.82,1.38,3.4,1.35,3.22,3,0
2021-2022_Brighton_Norwich,2021-2022,31,2022-04-02,15:00,Brighton,Norwich,0,0,D,0.0,0.0,D,S Hooper,31.0,6.0,4.0,0.0,11.0,2.0,12.0,11.0,1.0,1.0,0.0,0.0,1.5,4.0,7.0,2.0,1.8,1.54,4.47,8.3,1.5,4.12,7.51,2.13,1.89,2.05,1.79,1,1
2021-2022_Burnley_Man City,2021-2022,31,2022-04-02,15:00,Burnley,Man City,0,2,A,0.0,2.0,A,C Pawson,3.0,18.0,1.0,6.0,1.0,8.0,11.0,6.0,1.0,0.0,0.0,0.0,15.0,6.5,1.2,1.57,2.37,15.0,7.0,1.26,13.75,6.54,1.23,1.65,2.45,1.59,2.39,0,3
2021-2022_Chelsea_Brentford,2021-2022,31,2022-04-02,15:00,Chelsea,Brentford,1,4,A,0.0,0.0,D,A Madley,21.0,17.0,8.0,6.0,12.0,7.0,11.0,7.0,0.0,0.0,0.0,0.0,1.33,5.0,10.0,1.91,1.99,1.38,5.33,11.0,1.35,4.99,10.04,1.96,2.02,1.89,1.93,0,3
2021-2022_Leeds_Southampton,2021-2022,31,2022-04-02,15:00,Leeds,Southampton,1,1,D,1.0,0.0,H,A Taylor,12.0,14.0,3.0,6.0,4.0,7.0,14.0,7.0,1.0,1.0,0.0,0.0,2.37,3.75,2.75,1.61,2.3,2.54,3.89,3.02,2.42,3.61,2.86,1.71,2.38,1.63,2.31,1,1
2021-2022_Wolves_Aston Villa,2021-2022,31,2022-04-02,15:00,Wolves,Aston Villa,2,1,H,2.0,0.0,H,D England,11.0,15.0,5.0,5.0,4.0,9.0,15.0,8.0,4.0,3.0,0.0,0.0,3.0,3.1,2.55,2.37,1.57,3.13,3.3,2.71,3.01,3.1,2.59,2.48,1.66,2.38,1.6,3,0
2021-2022_Man United_Leicester,2021-2022,31,2022-04-02,17:30,Man United,Leicester,1,1,D,0.0,0.0,D,A Marriner,11.0,11.0,5.0,3.0,6.0,5.0,13.0,6.0,2.0,2.0,0.0,0.0,1.5,4.5,6.0,1.57,2.37,1.56,4.8,6.75,1.52,4.6,6.1,1.6,2.61,1.56,2.43,1,1
2021-2022_West Ham_Everton,2021-2022,31,2022-04-03,14:00,West Ham,Everton,2,1,H,1.0,0.0,H,M Oliver,11.0,13.0,5.0,2.0,2.0,4.0,9.0,12.0,1.0,1.0,0.0,1.0,1.75,3.8,4.5,2.0,1.9,1.85,3.91,4.9,1.79,3.75,4.6,2.01,2.01,1.94,1.89,3,0
2021-2022_Tottenham_Newcastle,2021-2022,31,2022-04-03,16:30,Tottenham,Newcastle,5,1,H,1.0,1.0,D,M Atkinson,19.0,8.0,6.0,1.0,2.0,3.0,10.0,7.0,2.0,3.0,0.0,0.0,1.5,4.33,6.5,1.8,2.0,1.56,4.55,7.0,1.52,4.36,6.58,1.86,2.11,1.8,2.04,3,0
2021-2022_Crystal Palace_Arsenal,2021-2022,31,2022-04-04,20:00,Crystal Palace,Arsenal,3,0,H,2.0,0.0,H,P Tierney,6.0,12.0,5.0,3.0,0.0,2.0,11.0,15.0,0.0,2.0,0.0,0.0,4.0,3.4,1.95,2.1,1.72,4.25,3.56,2.06,4.05,3.41,1.99,2.22,1.81,2.13,1.73,3,0
2021-2022_Burnley_Everton,2021-2022,31,2022-04-06,19:30,Burnley,Everton,3,2,H,1.0,2.0,A,M Dean,13.0,16.0,4.0,4.0,9.0,6.0,11.0,16.0,2.0,2.0,0.0,0.0,2.62,3.1,2.87,2.2,1.66,2.75,3.26,3.13,2.57,3.16,2.98,2.34,1.71,2.25,1.66,3,0
2021-2022_Newcastle_Wolves,2021-2022,32,2022-04-08,20:00,Newcastle,Wolves,1,0,H,0.0,0.0,D,P Bankes,12.0,5.0,4.0,2.0,1.0,2.0,6.0,13.0,1.0,1.0,0.0,0.0,2.25,3.1,3.4,2.37,1.57,2.4,3.26,3.69,2.31,3.11,3.51,2.55,1.64,2.4,1.59,3,0
2021-2022_Everton_Man United,2021-2022,32,2022-04-09,12:30,Everton,Man United,1,0,H,1.0,0.0,H,J Moss,7.0,12.0,3.0,4.0,5.0,7.0,4.0,10.0,2.0,2.0,0.0,0.0,4.6,3.75,1.75,1.85,2.05,4.74,3.95,1.85,4.48,3.84,1.8,1.91,2.06,1.84,2.0,3,0
2021-2022_Arsenal_Brighton,2021-2022,32,2022-04-09,15:00,Arsenal,Brighton,1,2,A,0.0,1.0,A,D Coote,20.0,8.0,4.0,3.0,11.0,2.0,12.0,19.0,3.0,4.0,0.0,0.0,1.61,3.8,5.75,2.04,1.86,1.7,4.05,6.0,1.65,3.9,5.64,2.12,1.88,2.01,1.81,0,3
2021-2022_Southampton_Chelsea,2021-2022,32,2022-04-09,15:00,Southampton,Chelsea,0,6,A,0.0,4.0,A,K Friend,4.0,24.0,1.0,14.0,3.0,3.0,11.0,10.0,1.0,0.0,0.0,0.0,3.8,3.6,1.95,1.95,1.95,4.19,3.85,2.0,3.98,3.69,1.93,2.02,1.97,1.94,1.9,0,3
2021-2022_Watford_Leeds,2021-2022,32,2022-04-09,15:00,Watford,Leeds,0,3,A,0.0,1.0,A,A Marriner,8.0,10.0,1.0,5.0,3.0,8.0,8.0,12.0,2.0,0.0,0.0,0.0,2.7,3.4,2.55,1.72,2.1,2.77,3.7,2.69,2.69,3.54,2.58,1.83,2.13,1.77,2.08,0,3
2021-2022_Aston Villa_Tottenham,2021-2022,32,2022-04-09,17:30,Aston Villa,Tottenham,0,4,A,0.0,1.0,A,G Scott,9.0,11.0,8.0,5.0,9.0,3.0,12.0,14.0,2.0,3.0,0.0,0.0,3.2,3.4,2.25,1.86,2.04,3.3,3.68,2.34,3.15,3.55,2.27,1.9,2.06,1.85,1.98,0,3
2021-2022_Brentford_West Ham,2021-2022,32,2022-04-10,14:00,Brentford,West Ham,2,0,H,0.0,0.0,D,M Atkinson,15.0,5.0,7.0,1.0,4.0,6.0,2.0,6.0,0.0,1.0,0.0,0.0,2.62,3.3,2.62,2.1,1.72,2.86,3.48,2.88,2.69,3.31,2.73,2.14,1.82,2.07,1.77,3,0
2021-2022_Leicester_Crystal Palace,2021-2022,32,2022-04-10,14:00,Leicester,Crystal Palace,2,1,H,2.0,0.0,H,R Jones,12.0,11.0,3.0,3.0,3.0,4.0,11.0,12.0,1.0,1.0,0.0,0.0,2.37,3.3,2.9,1.99,1.91,2.5,3.58,3.15,2.41,3.44,2.98,2.0,1.94,1.95,1.88,3,0
2021-2022_Norwich_Burnley,2021-2022,32,2022-04-10,14:00,Norwich,Burnley,2,0,H,1.0,0.0,H,M Oliver,17.0,18.0,6.0,4.0,6.0,7.0,12.0,10.0,1.0,1.0,0.0,0.0,2.87,3.2,2.55,2.3,1.61,3.15,3.32,2.65,2.97,3.19,2.56,2.4,1.68,2.31,1.62,3,0
2021-2022_Man City_Liverpool,2021-2022,32,2022-04-10,16:30,Man City,Liverpool,2,2,D,2.0,1.0,H,A Taylor,11.0,6.0,5.0,4.0,4.0,1.0,9.0,11.0,1.0,4.0,0.0,0.0,2.0,3.75,3.5,1.72,2.1,2.14,3.88,3.7,2.06,3.71,3.5,1.77,2.28,1.7,2.18,1,1
2021-2022_Tottenham_Brighton,2021-2022,33,2022-04-16,12:30,Tottenham,Brighton,0,1,A,0.0,0.0,D,C Pawson,5.0,12.0,0.0,5.0,4.0,4.0,14.0,10.0,3.0,3.0,0.0,0.0,1.53,4.0,6.5,1.9,2.0,1.59,4.4,6.9,1.54,4.25,6.35,1.94,2.03,1.87,1.95,0,3
2021-2022_Man United_Norwich,2021-2022,33,2022-04-16,15:00,Man United,Norwich,3,2,H,2.0,1.0,H,A Madley,20.0,15.0,9.0,4.0,6.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,1.25,6.5,10.0,1.5,2.62,1.28,6.8,15.0,1.24,6.45,12.84,1.58,2.66,1.51,2.57,3,0
2021-2022_Southampton_Arsenal,2021-2022,33,2022-04-16,15:00,Southampton,Arsenal,1,0,H,1.0,0.0,H,P Bankes,9.0,23.0,3.0,6.0,6.0,8.0,6.0,6.0,2.0,1.0,0.0,0.0,3.8,3.6,1.95,1.9,2.0,4.05,3.9,2.02,3.9,3.68,1.95,1.98,2.01,1.88,1.95,3,0
2021-2022_Watford_Brentford,2021-2022,33,2022-04-16,15:00,Watford,Brentford,1,2,A,0.0,1.0,A,S Hooper,17.0,16.0,4.0,5.0,6.0,5.0,11.0,9.0,2.0,1.0,0.0,0.0,2.7,3.3,2.55,2.1,1.72,2.95,3.4,2.65,2.86,3.28,2.59,2.24,1.82,2.12,1.74,0,3
2021-2022_Newcastle_Leicester,2021-2022,33,2022-04-17,14:15,Newcastle,Leicester,2,1,H,1.0,1.0,D,J Gillett,16.0,8.0,7.0,2.0,3.0,5.0,10.0,10.0,2.0,2.0,0.0,0.0,2.2,3.4,3.3,1.99,1.91,2.36,3.5,3.46,2.25,3.38,3.32,1.99,1.97,1.93,1.9,3,0
2021-2022_West Ham_Burnley,2021-2022,33,2022-04-17,14:15,West Ham,Burnley,1,1,D,0.0,1.0,A,P Tierney,21.0,9.0,8.0,1.0,13.0,4.0,9.0,10.0,2.0,2.0,0.0,0.0,1.7,3.8,5.0,1.95,1.95,1.79,4.04,5.46,1.72,3.84,5.02,2.06,1.95,1.94,1.88,1,1
2021-2022_Liverpool_Man United,2021-2022,33,2022-04-19,20:00,Liverpool,Man United,4,0,H,2.0,0.0,H,M Atkinson,14.0,2.0,5.0,1.0,10.0,2.0,3.0,6.0,1.0,2.0,0.0,0.0,1.4,5.0,7.0,1.5,2.62,1.51,5.5,8.0,1.41,5.21,7.44,1.54,2.7,1.5,2.6,3,0
2021-2022_Chelsea_Arsenal,2021-2022,33,2022-04-20,19:45,Chelsea,Arsenal,2,4,A,2.0,2.0,D,J Moss,11.0,14.0,2.0,4.0,6.0,1.0,7.0,6.0,3.0,1.0,0.0,0.0,1.83,3.6,4.33,2.1,1.8,1.92,3.8,4.65,1.87,3.64,4.34,2.11,1.89,2.04,1.8,0,3
2021-2022_Everton_Leicester,2021-2022,33,2022-04-20,19:45,Everton,Leicester,1,1,D,0.0,1.0,A,D Coote,13.0,11.0,3.0,3.0,5.0,4.0,8.0,17.0,3.0,1.0,0.0,0.0,2.25,3.4,3.25,1.92,1.98,2.4,3.62,3.27,2.32,3.45,3.15,1.97,1.99,1.91,1.92,1,1
2021-2022_Newcastle_Crystal Palace,2021-2022,33,2022-04-20,19:45,Newcastle,Crystal Palace,1,0,H,1.0,0.0,H,T Harrington,13.0,10.0,4.0,2.0,2.0,5.0,12.0,12.0,1.0,1.0,0.0,0.0,2.25,3.4,3.25,2.2,1.66,2.44,3.4,3.36,2.34,3.26,3.25,2.29,1.73,2.21,1.69,3,0
2021-2022_Man City_Brighton,2021-2022,33,2022-04-20,20:00,Man City,Brighton,3,0,H,0.0,0.0,D,M Dean,17.0,2.0,5.0,1.0,7.0,4.0,12.0,7.0,0.0,3.0,0.0,0.0,1.16,7.0,17.0,1.61,2.3,1.23,7.3,19.5,1.2,6.85,17.12,1.7,2.44,1.63,2.3,3,0
2021-2022_Burnley_Southampton,2021-2022,33,2022-04-21,19:45,Burnley,Southampton,2,0,H,2.0,0.0,H,S Attwell,16.0,11.0,6.0,3.0,10.0,10.0,7.0,7.0,2.0,2.0,0.0,0.0,2.75,3.25,2.62,1.98,1.92,2.95,3.56,2.72,2.76,3.41,2.61,2.04,1.94,1.95,1.88,3,0
2021-2022_Arsenal_Man United,2021-2022,34,2022-04-23,12:30,Arsenal,Man United,3,1,H,2.0,1.0,H,C Pawson,14.0,14.0,7.0,5.0,1.0,7.0,9.0,12.0,3.0,4.0,0.0,0.0,2.05,3.5,3.5,1.81,2.09,2.18,3.75,3.7,2.11,3.58,3.5,1.9,2.11,1.81,2.03,3,0
2021-2022_Leicester_Aston Villa,2021-2022,34,2022-04-23,15:00,Leicester,Aston Villa,0,0,D,0.0,0.0,D,A Madley,5.0,11.0,2.0,3.0,7.0,6.0,15.0,16.0,3.0,2.0,0.0,0.0,2.8,3.4,2.5,1.85,2.05,3.0,3.5,2.68,2.85,3.39,2.54,1.89,2.06,1.83,2.01,1,1
2021-2022_Man City_Watford,2021-2022,34,2022-04-23,15:00,Man City,Watford,5,1,H,3.0,1.0,H,K Friend,21.0,5.0,8.0,2.0,11.0,4.0,9.0,7.0,1.0,0.0,0.0,0.0,1.1,10.0,26.0,1.36,3.2,1.14,10.5,32.0,1.11,9.78,25.83,1.43,3.2,1.38,3.03,3,0
2021-2022_Norwich_Newcastle,2021-2022,34,2022-04-23,15:00,Norwich,Newcastle,0,3,A,0.0,2.0,A,C Kavanagh,5.0,13.0,2.0,7.0,2.0,3.0,11.0,10.0,0.0,2.0,0.0,0.0,3.5,3.3,2.15,1.98,1.92,3.76,3.57,2.26,3.55,3.33,2.18,2.04,1.94,1.95,1.88,0,3
2021-2022_Brentford_Tottenham,2021-2022,34,2022-04-23,17:30,Brentford,Tottenham,0,0,D,0.0,0.0,D,M Atkinson,15.0,9.0,2.0,0.0,12.0,8.0,8.0,7.0,2.0,1.0,0.0,0.0,4.33,3.5,1.85,1.89,2.01,4.5,3.8,1.94,4.28,3.67,1.87,1.93,2.03,1.86,1.97,1,1
2021-2022_Brighton_Southampton,2021-2022,34,2022-04-24,14:00,Brighton,Southampton,2,2,D,2.0,1.0,H,R Jones,8.0,18.0,5.0,5.0,6.0,6.0,12.0,7.0,1.0,0.0,0.0,0.0,2.1,3.4,3.6,2.02,1.88,2.23,3.45,3.78,2.17,3.32,3.59,2.13,1.88,2.02,1.82,1,1
2021-2022_Burnley_Wolves,2021-2022,34,2022-04-24,14:00,Burnley,Wolves,1,0,H,0.0,0.0,D,A Taylor,14.0,10.0,5.0,4.0,3.0,6.0,8.0,7.0,3.0,1.0,0.0,0.0,2.7,3.0,2.87,2.37,1.57,2.91,3.32,2.95,2.71,3.11,2.86,2.52,1.65,2.39,1.59,3,0
2021-2022_Chelsea_West Ham,2021-2022,34,2022-04-24,14:00,Chelsea,West Ham,1,0,H,0.0,0.0,D,M Oliver,26.0,6.0,5.0,2.0,3.0,1.0,11.0,9.0,1.0,0.0,0.0,1.0,1.5,4.33,6.5,1.83,2.07,1.59,4.6,6.7,1.53,4.37,6.4,1.88,2.12,1.81,2.03,3,0
2021-2022_Liverpool_Everton,2021-2022,34,2022-04-24,16:30,Liverpool,Everton,2,0,H,0.0,0.0,D,S Attwell,18.0,9.0,4.0,1.0,13.0,1.0,8.0,8.0,2.0,5.0,0.0,0.0,1.18,7.0,15.0,1.44,2.75,1.22,7.9,19.0,1.19,7.35,15.64,1.47,2.9,1.44,2.77,3,0
2021-2022_Crystal Palace_Leeds,2021-2022,34,2022-04-25,20:00,Crystal Palace,Leeds,0,0,D,0.0,0.0,D,D England,17.0,9.0,7.0,2.0,6.0,3.0,12.0,13.0,2.0,2.0,0.0,0.0,2.05,3.5,3.5,1.88,2.02,2.14,3.7,3.7,2.08,3.59,3.53,1.9,2.09,1.83,2.0,1,1
2021-2022_Man United_Chelsea,2021-2022,34,2022-04-28,19:45,Man United,Chelsea,1,1,D,0.0,0.0,D,M Dean,6.0,21.0,3.0,6.0,2.0,9.0,9.0,12.0,0.0,1.0,0.0,0.0,3.2,3.4,2.25,1.86,2.04,3.25,3.76,2.35,3.17,3.57,2.25,1.91,2.09,1.82,2.02,1,1
2021-2022_Newcastle_Liverpool,2021-2022,35,2022-04-30,12:30,Newcastle,Liverpool,0,1,A,0.0,1.0,A,A Marriner,4.0,24.0,2.0,10.0,0.0,6.0,11.0,11.0,1.0,3.0,0.0,0.0,8.5,5.0,1.36,1.66,2.2,8.5,5.1,1.47,7.81,4.87,1.41,1.76,2.3,1.69,2.19,0,3
2021-2022_Aston Villa_Norwich,2021-2022,35,2022-04-30,15:00,Aston Villa,Norwich,2,0,H,1.0,0.0,H,J Brooks,21.0,9.0,6.0,3.0,2.0,3.0,16.0,8.0,4.0,1.0,0.0,0.0,1.4,4.5,9.0,1.66,2.2,1.43,5.2,9.0,1.4,4.94,8.3,1.75,2.27,1.69,2.19,3,0
